?qx_off,",",f1->classname,",",f1->class,",",f1->z,",",f2->Z,",",f2->logbh_hbmd04,",",f2->LOGBH_HBMD04_ER,",",f2->LOGBH_HBVP06,",",f2->LOGBH_HBVP06_ER,",",f2->LOGBH_MGMD04,",",f2->LOGBH_MGMD04_ER,",",f2->LOGBH_MGVO09,",",f2->LOGBH_MGVO09_ER,",",f2->LOGBH_MGS10,",",f2->LOGBH_MGS10_ER,",",f2->LOGBH_CIVVP06,",",f2->LOGBH_CIVVP06_ER,",",f2->LOGBH,",",LOGBH_ERR,",",f2->LOGEDD_RATIO
         0.08 , GB6J091217+413928 , -          , 0.000000 , 1.77720 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  8.814 ,  0.044 ,  8.584 ,  0.100 ,  8.911 ,  0.156 ,  9.150 ,  0.071 ,  8.911 ,  0.156 , -0.463
         0.05 , GB6J081058+413359 , QSO        , 0.507000 , 0.50670 ,  8.273 ,  0.017 ,  8.264 ,  0.073 ,  8.325 ,  0.019 ,  8.230 ,  0.027 ,  8.405 ,  0.058 ,  0.000 , -1.000 ,  8.264 ,  0.073 , -0.696
         0.13 , GB6J101028+413230 , QSO        , 0.612300 , 0.61240 ,  9.254 ,  0.013 ,  9.170 ,  0.129 ,  9.525 ,  0.012 ,  8.827 ,  0.062 ,  8.955 ,  0.100 ,  0.000 , -1.000 ,  9.170 ,  0.129 , -0.589
         0.07 , GB6J151844+413146 , -          , 0.000000 , 1.53520 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.267 ,  0.093 ,  8.151 ,  0.216 ,  9.502 ,  0.457 ,  8.519 ,  0.309 ,  9.502 ,  0.457 , -1.210
         0.10 , GB6J124104+413110 , -          , 0.000000 , 0.85970 ,  7.757 ,  0.600 ,  7.903 ,  0.417 ,  8.849 ,  0.044 ,  8.270 ,  0.185 ,  8.558 ,  0.302 ,  0.000 , -1.000 ,  8.558 ,  0.302 , -1.005
         0.02 , GB6J163917+412858 , -          , 0.000000 , 0.69030 ,  7.898 ,  0.104 ,  8.064 ,  0.153 ,  8.176 ,  0.039 ,  7.948 ,  0.076 ,  7.882 ,  0.117 ,  0.000 , -1.000 ,  8.064 ,  0.153 , -0.801
         0.10 , GB6J083636+412550 , QSO        , 1.301000 , 1.30040 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.227 ,  0.018 ,  8.956 ,  0.036 ,  9.260 ,  0.076 ,  0.000 , -1.000 ,  9.260 ,  0.076 , -0.379
         0.04 , GB6J134525+412505 , QSO        , 0.916000 , 0.91650 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  8.784 ,  0.022 ,  8.621 ,  0.098 ,  8.866 ,  0.124 ,  0.000 , -1.000 ,  8.866 ,  0.124 , -0.957
         0.15 , GB6J072622+412438 , -          , 0.000000 , 1.80190 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.394 ,  0.063 ,  9.045 ,  0.255 ,  9.134 ,  0.300 ,  9.221 ,  0.164 ,  9.134 ,  0.300 , -0.778
         0.08 , GB6J111753+412014 , -          , 0.000000 , 2.22130 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.126 ,  0.073 ,  9.093 ,  0.167 ,  9.209 ,  0.166 ,  8.958 ,  0.064 ,  8.958 ,  0.064 , -0.347
         0.03 , GB6J074409+411708 , -          , 0.000000 , 1.45970 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.290 ,  0.013 ,  9.377 ,  0.042 ,  9.501 ,  0.040 ,  0.000 , -1.000 ,  9.501 ,  0.040 , -0.905
         0.12 , GB6J150545+411721 , -          , 0.000000 , 1.52400 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.324 ,  0.024 ,  9.426 ,  0.093 ,  9.359 ,  0.133 ,  9.037 ,  0.053 ,  9.359 ,  0.133 , -0.726
         0.10 , GB6J141313+411711 , -          , 0.000000 , 2.61680 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.709 ,  0.042 ,  9.709 ,  0.042 , -0.470
         0.10 , GB6J103303+411559 , QSO        , 1.117000 , 1.11670 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  8.653 ,  0.024 ,  8.377 ,  0.064 ,  8.659 ,  0.201 ,  0.000 , -1.000 ,  8.659 ,  0.201 , -0.724
         0.04 , GB6J075144+411538 , -          , 0.000000 , 0.42900 ,  9.341 ,  0.092 ,  9.566 ,  0.206 ,  7.725 ,  0.099 ,  7.935 ,  0.320 ,  7.853 ,  0.224 ,  0.000 , -1.000 ,  9.566 ,  0.206 , -2.080
         0.09 , GB6J113443+411337 , -          , 0.000000 , 1.68510 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.589 ,  0.030 ,  9.417 ,  0.106 ,  9.564 ,  0.113 ,  8.989 ,  0.094 ,  9.564 ,  0.113 , -0.732
         0.04 , GB6J090021+410836 , QSO        , 1.629000 , 1.62940 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  8.874 ,  0.052 ,  8.575 ,  0.085 ,  8.642 ,  0.142 ,  8.574 ,  0.069 ,  8.642 ,  0.142 , -0.475
         0.05 , GB6J153819+410552 , QSO        , 0.481000 , 0.48120 ,  8.570 ,  0.019 ,  8.676 ,  0.046 ,  8.703 ,  0.020 ,  8.375 ,  0.077 ,  8.579 ,  0.094 ,  0.000 , -1.000 ,  8.676 ,  0.046 , -1.090
         0.02 , GB6J164830+410407 , QSO        , 0.852000 , 0.85220 ,  8.525 ,  0.290 ,  0.000 , -1.000 ,  8.806 ,  0.031 ,  8.472 ,  0.109 ,  9.041 ,  0.171 ,  0.000 , -1.000 ,  9.041 ,  0.171 , -1.132
         0.02 , GB6J164327+410359 , QSO        , 3.863840 , 3.86980 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  8.341 ,  0.089 ,  8.341 ,  0.089 ,  0.154
         0.05 , GB6J183905+410054 , -          , 0.000000 , 2.31380 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  8.594 ,  0.104 ,  8.594 ,  0.104 ,  0.135
         0.02 , GB6J073135+410021 , -          , 0.000000 , 1.31410 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.170 ,  0.014 ,  9.092 ,  0.047 ,  9.405 ,  0.041 ,  0.000 , -1.000 ,  9.405 ,  0.041 , -1.016
         0.06 , GB6J082437+405712 , QSO        , 0.613000 , 0.61240 ,  9.080 ,  0.011 ,  9.192 ,  0.048 ,  9.327 ,  0.015 ,  8.484 ,  0.031 ,  8.571 ,  0.047 ,  0.000 , -1.000 ,  9.192 ,  0.048 , -0.816
         0.05 , GB6J140507+405655 , -          , 0.000000 , 1.99400 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.296 ,  0.093 ,  9.545 ,  0.281 ,  9.640 ,  0.198 ,  9.159 ,  0.066 ,  9.159 ,  0.066 , -0.783
         0.02 , GB6J080855+405252 , QSO        , 1.418000 , 1.41930 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  8.953 ,  0.016 ,  8.858 ,  0.041 ,  8.938 ,  0.102 ,  0.000 , -1.000 ,  8.938 ,  0.102 , -0.660
         0.07 , GB6J085142+405100 , -          , 0.000000 , 0.58300 ,  8.298 ,  0.062 ,  8.353 ,  0.127 ,  8.265 ,  0.057 ,  8.264 ,  0.162 ,  8.445 ,  0.157 ,  0.000 , -1.000 ,  8.353 ,  0.127 , -0.980
         0.11 , GB6J123915+405008 , -          , 0.000000 , 1.31650 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.101 ,  0.026 ,  8.931 ,  0.093 ,  9.244 ,  0.087 ,  0.000 , -1.000 ,  9.244 ,  0.087 , -0.646
         0.05 , GB6J130942+404825 , -          , 0.000000 , 2.90980 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  8.952 ,  0.059 ,  8.952 ,  0.059 , -0.011
         0.12 , GB6J095631+404640 , -          , 0.000000 , 1.51030 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  8.722 ,  0.047 ,  8.948 ,  0.152 ,  8.905 ,  0.181 ,  0.000 , -1.000 ,  8.905 ,  0.181 , -0.901
         0.06 , GB6J082257+404146 , QSO        , 0.866000 , 0.86540 ,  9.175 ,  0.089 ,  9.006 ,  0.127 ,  8.677 ,  0.033 ,  8.474 ,  0.073 ,  8.801 ,  0.061 ,  0.000 , -1.000 ,  8.801 ,  0.061 , -0.884
         0.06 , GB6J094855+403956 , QSO        , 1.249000 , 1.24860 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.240 ,  0.021 ,  8.954 ,  0.057 ,  9.354 ,  0.161 ,  0.000 , -1.000 ,  9.354 ,  0.161 , -0.645
         0.09 , GB6J155316+403927 , -          , 0.000000 , 2.75250 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.548 ,  0.081 ,  9.548 ,  0.081 , -0.393
         0.02 , GB6J100441+403717 , -          , 0.000000 , 0.49900 ,  7.903 ,  0.102 ,  8.026 ,  0.137 ,  7.700 ,  0.059 ,  7.956 ,  0.065 ,  7.890 ,  0.073 ,  0.000 , -1.000 ,  8.026 ,  0.137 , -0.586
         0.04 , GB6J121955+403436 , -          , 0.000000 , 1.92650 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.141 ,  0.093 ,  9.310 ,  0.159 ,  9.376 ,  0.179 ,  8.727 ,  0.166 ,  8.727 ,  0.166 , -0.496
         0.10 , GB6J113903+403303 , -          , 0.000000 , 2.36500 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.254 ,  0.123 ,  9.254 ,  0.123 , -0.740
         0.04 , GB6J134254+403208 , -          , 0.000000 , 0.90590 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  8.266 ,  0.030 ,  8.345 ,  0.055 ,  8.322 ,  0.116 ,  0.000 , -1.000 ,  8.322 ,  0.116 , -0.897
         0.14 , GB6J154814+403114 , -          , 0.000000 , 2.82650 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.042 ,  0.117 ,  9.042 ,  0.117 , -0.045
         0.03 , GB6J092600+402949 , QSO        , 1.879000 , 1.87880 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.065 ,  0.055 ,  8.836 ,  0.079 ,  8.906 ,  0.085 ,  8.683 ,  0.074 ,  8.906 ,  0.085 , -0.710
         0.13 , GB6J084204+401823 , QSO        , 0.152000 , 0.15160 ,  8.722 ,  0.009 ,  8.897 ,  0.012 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  8.897 ,  0.012 , -1.715
         0.10 , GB6J122426+401526 , -          , 0.000000 , 0.41690 ,  8.817 ,  0.014 ,  8.967 ,  0.120 ,  8.959 ,  0.017 ,  8.530 ,  0.055 ,  8.549 ,  0.055 ,  0.000 , -1.000 ,  8.967 ,  0.120 , -1.308
         0.05 , GB6J074523+401315 , -          , 0.000000 , 1.10400 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.035 ,  0.094 ,  8.338 ,  0.330 ,  8.346 ,  0.193 ,  0.000 , -1.000 ,  8.346 ,  0.193 , -0.914
         0.11 , GB6J160822+401225 , QSO        , 0.628000 , 0.62750 ,  8.238 ,  0.105 ,  8.204 ,  0.253 ,  8.176 ,  0.091 ,  7.991 ,  0.197 ,  8.000 ,  0.357 ,  0.000 , -1.000 ,  8.204 ,  0.253 , -0.531
         0.11 , GB6J155758+400815 , -          , 0.000000 , 1.11920 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  8.876 ,  0.037 ,  8.816 ,  0.060 ,  8.907 ,  0.158 ,  0.000 , -1.000 ,  8.907 ,  0.158 , -0.533
         0.09 , GB6J162230+400654 , QSO        , 0.688000 , 0.68790 ,  8.632 ,  0.046 ,  8.443 ,  0.097 ,  8.742 ,  0.028 ,  8.410 ,  0.078 ,  8.687 ,  0.136 ,  0.000 , -1.000 ,  8.443 ,  0.097 , -0.679
         0.06 , GB6J165138+400227 , QSO        , 2.343000 , 2.34280 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.117 ,  0.064 ,  9.117 ,  0.064 ,  0.301
         0.10 , GB6J114657+395840 , QSO        , 1.089000 , 1.08820 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.320 ,  0.031 ,  8.881 ,  0.079 ,  8.980 ,  0.098 ,  0.000 , -1.000 ,  8.980 ,  0.098 , -0.545
         0.07 , GB6J102334+395304 , QSO        , 1.333000 , 1.33130 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  8.813 ,  0.023 ,  8.609 ,  0.032 ,  8.741 ,  0.047 ,  0.000 , -1.000 ,  8.741 ,  0.047 , -0.141
         0.02 , GB6J143120+395245 , QSO        , 1.217000 , 1.21520 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.722 ,  0.013 ,  9.741 ,  0.034 ,  9.961 ,  0.036 ,  0.000 , -1.000 ,  9.961 ,  0.036 , -0.704
         0.04 , GB6J164258+394842 , QSO        , 0.593000 , 0.59350 ,  9.424 ,  0.042 ,  9.271 ,  0.091 ,  9.311 ,  0.015 ,  9.293 ,  0.061 ,  9.443 ,  0.052 ,  0.000 , -1.000 ,  9.271 ,  0.091 , -0.103
         0.09 , GB6J074237+394422 , QSO        , 2.205000 , 2.20070 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  8.824 ,  0.216 ,  0.000 , -1.000 ,  8.770 ,  0.512 ,  8.900 ,  0.107 ,  8.900 ,  0.107 , -0.670
         0.04 , GB6J142125+394324 , -          , 0.000000 , 0.62140 ,  8.800 ,  0.031 ,  8.937 ,  0.043 ,  8.861 ,  0.019 ,  8.931 ,  0.050 ,  8.948 ,  0.130 ,  0.000 , -1.000 ,  8.937 ,  0.043 , -1.157
         0.05 , GB6J074308+394108 , -          , 0.000000 , 1.70920 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.089 ,  0.020 ,  9.144 ,  0.039 ,  9.274 ,  0.039 ,  9.043 ,  0.138 ,  9.274 ,  0.039 , -0.576
         0.07 , GB6J120636+394051 , -          , 0.000000 , 1.51800 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.114 ,  0.015 ,  9.213 ,  0.041 ,  9.322 ,  0.040 ,  9.225 ,  0.062 ,  9.322 ,  0.040 , -0.803
         0.04 , GB6J073815+393646 , -          , 0.000000 , 0.77000 ,  8.662 ,  0.031 ,  8.602 ,  0.112 ,  8.802 ,  0.032 ,  8.441 ,  0.065 ,  8.582 ,  0.329 ,  0.000 , -1.000 ,  8.582 ,  0.329 , -0.721
         0.11 , GB6J095607+393524 , -          , 0.000000 , 1.17290 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  8.784 ,  0.025 ,  8.630 ,  0.052 ,  8.683 ,  0.094 ,  0.000 , -1.000 ,  8.683 ,  0.094 , -0.629
         0.01 , GB6J164144+393456 , -          , 0.000000 , 0.53900 ,  8.761 ,  0.026 ,  8.932 ,  0.061 ,  8.628 ,  0.017 ,  8.861 ,  0.038 ,  8.836 ,  0.038 ,  0.000 , -1.000 ,  8.932 ,  0.061 , -1.461
         0.04 , GB6J082456+391645 , QSO        , 1.216000 , 1.21530 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  8.685 ,  0.048 ,  8.550 ,  0.043 ,  8.242 ,  0.216 ,  0.000 , -1.000 ,  8.242 ,  0.216 ,  0.280
         0.09 , GB6J164434+391549 , -          , 0.000000 , 1.58440 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  8.778 ,  0.026 ,  8.473 ,  0.065 ,  8.618 ,  0.262 ,  8.212 ,  0.077 ,  8.618 ,  0.262 , -0.724
         0.05 , GB6J132254+391208 , QSO        , 2.985000 , 2.98500 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.659 ,  0.020 ,  9.659 ,  0.020 , -0.140
         0.02 , GB6J162308+390946 , QSO        , 1.975000 , 1.97570 ,  0.000 , -1.000 ,  0.000 , -1.000 , 10.084 ,  0.029 ,  9.276 ,  0.066 ,  9.502 ,  0.219 ,  9.668 ,  0.022 ,  9.668 ,  0.022 , -0.092
         0.13 , GB6J073321+390503 , -          , 0.000000 , 0.66370 ,  8.373 ,  0.029 ,  8.335 ,  0.084 ,  8.597 ,  0.028 ,  8.428 ,  0.045 ,  8.471 ,  0.116 ,  0.000 , -1.000 ,  8.335 ,  0.084 , -0.381
         0.05 , GB6J092703+390218 , QSO        , 0.695000 , 0.69670 ,  9.345 ,  0.016 ,  9.184 ,  0.029 ,  9.203 ,  0.009 ,  9.176 ,  0.050 ,  9.291 ,  0.035 ,  0.000 , -1.000 ,  9.184 ,  0.029 , -0.593
         0.08 , GB6J135033+385905 , -          , 0.000000 , 1.59300 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  8.805 ,  0.039 ,  8.655 ,  0.066 ,  8.732 ,  0.083 ,  8.462 ,  0.041 ,  8.732 ,  0.083 , -0.477
         0.10 , GB6J142106+385537 , QSO        , 0.489000 , 0.48880 ,  8.449 ,  0.069 ,  8.230 ,  0.321 ,  8.396 ,  0.020 ,  8.394 ,  0.043 ,  8.382 ,  0.148 ,  0.000 , -1.000 ,  8.230 ,  0.321 , -0.595
         0.04 , GB6J105430+385500 , QSO        , 1.363000 , 1.36620 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.196 ,  0.026 ,  9.439 ,  0.091 ,  9.536 ,  0.112 ,  0.000 , -1.000 ,  9.536 ,  0.112 , -0.566
         0.08 , GB6J091648+385432 , QSO        , 1.267000 , 1.26560 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.921 ,  0.095 ,  8.616 ,  0.146 ,  8.724 ,  0.206 ,  0.000 , -1.000 ,  8.724 ,  0.206 , -0.209
         0.02 , GB6J113415+385119 , -          , 0.000000 , 0.53550 ,  8.565 ,  0.200 ,  8.775 ,  0.346 ,  8.118 ,  0.057 ,  8.490 ,  0.181 ,  8.353 ,  0.148 ,  0.000 , -1.000 ,  8.775 ,  0.346 , -1.660
         0.10 , GB6J134702+385033 , -          , 0.000000 , 1.66190 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.266 ,  0.039 ,  9.142 ,  0.098 ,  9.230 ,  0.096 ,  9.059 ,  0.161 ,  9.230 ,  0.096 , -0.887
         0.09 , GB6J133411+384638 , -          , 0.000000 , 1.71870 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.188 ,  0.043 ,  8.775 ,  0.165 ,  9.132 ,  0.198 ,  8.992 ,  0.065 ,  9.132 ,  0.198 , -0.745
         0.03 , GB6J125102+384502 , -          , 0.000000 , 1.50950 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.132 ,  0.020 ,  8.810 ,  0.054 ,  8.891 ,  0.164 ,  8.697 ,  0.039 ,  8.891 ,  0.164 , -0.605
         0.11 , GB6J092726+383606 , -          , 0.000000 , 2.61950 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.455 ,  0.126 ,  9.455 ,  0.126 , -0.733
         0.01 , GB6J084715+383105 , -          , 3.180576 , 3.16560 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  8.866 ,  0.042 ,  8.866 ,  0.042 ,  0.447
         0.08 , GB6J141945+382201 , QSO        , 1.831000 , 1.83120 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  8.522 ,  0.096 ,  8.592 ,  0.250 ,  8.682 ,  0.187 ,  8.684 ,  0.058 ,  8.682 ,  0.187 , -0.319
         0.11 , GB6J141741+381817 , QSO        , 0.449000 , 0.44950 ,  8.265 ,  0.020 ,  8.432 ,  0.100 ,  8.223 ,  0.021 ,  8.445 ,  0.048 ,  8.424 ,  0.062 ,  0.000 , -1.000 ,  8.432 ,  0.100 , -0.919
         0.03 , GB6J101058+381734 , -          , 0.000000 , 0.82600 ,  8.568 ,  0.246 ,  8.613 ,  0.454 ,  8.831 ,  0.054 ,  8.545 ,  0.089 ,  8.584 ,  0.153 ,  0.000 , -1.000 ,  8.584 ,  0.153 , -0.652
         0.12 , GB6J113054+381510 , QSO        , 1.733000 , 1.74130 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.260 ,  0.032 ,  9.272 ,  0.063 ,  9.414 ,  0.070 ,  9.158 ,  0.060 ,  9.414 ,  0.070 , -0.618
         0.01 , GB6J031049+381450 , QSO        , 0.816000 , 0.81640 ,  8.363 ,  0.219 ,  8.452 ,  0.280 ,  8.359 ,  0.094 ,  8.204 ,  0.196 ,  8.230 ,  0.184 ,  0.000 , -1.000 ,  8.230 ,  0.184 , -0.403
         0.09 , GB6J101457+381305 , -          , 0.000000 , 1.92680 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.129 ,  0.111 ,  9.138 ,  0.458 ,  9.334 ,  0.156 ,  9.188 ,  0.238 ,  9.188 ,  0.238 , -0.785
         0.04 , GB6J135015+381201 , -          , 0.000000 , 1.39630 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.384 ,  0.017 ,  9.461 ,  0.040 ,  9.587 ,  0.040 ,  0.000 , -1.000 ,  9.587 ,  0.040 , -0.925
         0.06 , GB6J104228+381102 , -          , 0.000000 , 2.62590 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.016 ,  0.075 ,  9.016 ,  0.075 ,  0.210
         0.04 , GB6J163515+380813 , QSO        , 1.814000 , 1.81310 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.778 ,  0.043 ,  9.133 ,  0.109 ,  9.532 ,  0.185 ,  9.117 ,  0.062 ,  9.532 ,  0.185 , -0.260
         0.11 , GB6J161749+380212 , QSO        , 1.607000 , 1.60680 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.257 ,  0.037 ,  9.314 ,  0.116 ,  9.429 ,  0.112 ,  9.434 ,  0.429 ,  9.429 ,  0.112 , -0.859
         0.10 , GB6J120402+375842 , -          , 0.000000 , 1.28470 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  8.750 ,  0.033 ,  8.583 ,  0.044 ,  8.640 ,  0.168 ,  0.000 , -1.000 ,  8.640 ,  0.168 , -0.556
         0.04 , GB6J103550+375646 , QSO        , 1.510000 , 1.51360 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.782 ,  0.026 ,  9.529 ,  0.097 ,  9.725 ,  0.121 ,  9.385 ,  0.113 ,  9.725 ,  0.121 , -0.475
         0.09 , GB6J134023+375458 , -          , 3.113009 , 3.10610 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.016 ,  0.027 ,  9.016 ,  0.027 ,  0.274
         0.13 , GB6J124252+375102 , QSO        , 1.317000 , 1.31850 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.041 ,  0.018 ,  9.130 ,  0.061 ,  9.234 ,  0.063 ,  0.000 , -1.000 ,  9.234 ,  0.063 , -0.752
         0.09 , GB6J101953+375023 , -          , 0.000000 , 2.41280 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.219 ,  0.065 ,  9.219 ,  0.065 , -0.501
         0.07 , GB6J095546+374804 , -          , 0.000000 , 2.29170 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.161 ,  0.143 ,  9.161 ,  0.143 , -0.636
         0.05 , GB6J085025+374659 , -          , 0.000000 , 0.40680 ,  9.188 ,  0.094 ,  8.550 ,  0.870 ,  7.790 ,  0.099 ,  7.572 ,  0.125 ,  7.409 ,  0.509 ,  0.000 , -1.000 ,  8.550 ,  0.870 , -1.422
         0.09 , GB6J161447+374554 , QSO        , 1.532000 , 1.53130 ,  0.000 , -1.000 ,  0.000 , -1.000 , 10.228 ,  0.024 ,  9.479 ,  0.126 ,  9.684 ,  0.188 ,  9.283 ,  0.131 ,  9.684 ,  0.188 , -0.360
         0.08 , GB6J074240+374334 , QSO        , 0.806000 , 0.80570 ,  9.295 ,  0.053 ,  9.402 ,  0.139 ,  9.004 ,  0.013 ,  9.229 ,  0.038 ,  9.271 ,  0.033 ,  0.000 , -1.000 ,  9.271 ,  0.033 , -1.309
         0.10 , GB6J084352+374232 , QSO        , 1.741000 , 1.73970 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.471 ,  0.027 ,  9.377 ,  0.096 ,  9.485 ,  0.070 ,  9.284 ,  0.027 ,  9.485 ,  0.070 , -0.973
         0.13 , GB6J122158+374215 , -          , 3.176388 , 3.18820 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  8.709 ,  0.301 ,  8.709 ,  0.301 , -0.055
         0.08 , GB6J154135+374043 , -          , 0.000000 , 2.25280 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  8.552 ,  0.146 ,  8.552 ,  0.146 , -0.341
         0.07 , GB6J104910+373742 , QSO        , 2.987000 , 3.00570 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 , 10.037 ,  0.045 , 10.037 ,  0.045 , -0.654
         0.14 , GB6J105225+373031 , -          , 0.000000 , 0.37390 ,  9.237 ,  0.044 ,  9.455 ,  0.039 ,  8.799 ,  0.353 ,  8.132 ,  0.810 ,  8.014 ,  0.893 ,  0.000 , -1.000 ,  9.455 ,  0.039 , -2.178
         0.15 , GB6J160533+372245 , -          , 0.000000 , 1.79710 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  8.532 ,  0.091 ,  8.647 ,  0.163 ,  8.561 ,  0.198 ,  8.962 ,  0.127 ,  8.561 ,  0.198 , -0.402
         0.11 , GB6J142001+372149 , -          , 0.000000 , 0.97000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  8.798 ,  0.024 ,  8.725 ,  0.073 ,  8.953 ,  0.081 ,  0.000 , -1.000 ,  8.953 ,  0.081 , -1.077
         0.07 , GB6J124210+371944 , -          , 3.824372 , 3.83880 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  8.828 ,  0.137 ,  8.828 ,  0.137 ,  0.188
         0.01 , GB6J075628+371504 , -          , 0.000000 , 2.51570 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  8.463 ,  0.030 ,  8.463 ,  0.030 , -0.204
         0.03 , GB6J143920+371148 , QSO        , 1.027000 , 1.02670 ,  0.000 , -1.000 ,  0.000 , -1.000 ,  9.305 ,  0.033 ,  9.442 ,  0.074 ,  9.590 ,  0.082 ,  0.000 , -1.000 ,  9.590 ,  0.082 , -0.742
