classname	gbflux	psfmagr	z_temp	z_sdss	logMbh_shen	logMbh_shen_err	logedd_ratio_shen	logMCIV  #CLASS nell'area SDSS
GB6J001938+202145	710	20.469	6	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001939+260248	435	15.810	1	0.28400	0.00000	0.000	0.000	0.000	0.000	
GB6J001941+115559	52	21.182	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001953+264735	66	20.877	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001954+185727	51	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001958+332000	50	19.512	1	2.63177	2.63177	0.000	0.000	0.000	0.000	
GB6J002023+102618	114	21.085	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002028+043710	70	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002030+132444	32	19.079	1	1.25935	1.25935	0.000	0.000	0.000	0.000	
GB6J002040+235022	99	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002050+315234	39	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002121+155127	35	19.640	1	3.70036	3.70036	8.871	0.075	0.056	8.871	
GB6J002131+065337	32	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002136+105005	40	22.289	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002142+354641	31	19.301	1	2.73294	2.73294	0.000	0.000	0.000	0.000	
GB6J002155+232557	69	19.832	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002210+150551	38	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002220+234413	45	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002230+125649	30	19.808	4	0.25511	0.25511	0.000	0.000	0.000	0.000	
GB6J002233+060813	243	18.541	6	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002233+235919	89	19.799	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002238+014657	92	19.761	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002241+325028	32	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002242+175605	34	18.965	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002254+365706	46	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002302+012345	34	19.532	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002305+291547	60	16.872	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002320+190449	73	20.610	1	4.66341	4.66341	0.000	0.000	0.000	0.000	
GB6J002322+253919	125	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002331+010052	55	20.799	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002337+095816	36	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002339+144512	73	19.597	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002342+055203	81	19.347	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002344+193255	68	22.386	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002353+375405	55	22.477	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002401+160234	37	18.858	6	0.76996	0.76996	0.000	0.000	0.000	0.000	
GB6J002402+230311	39	20.310	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002412+073006	45	23.119	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002416+251042	112	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002427+243931	192	22.088	1	1.44400	0.00000	0.000	0.000	0.000	0.000	
GB6J002444+034907	49	19.683	1	0.54500	0.00000	0.000	0.000	0.000	0.000	
GB6J002504+181637	55	19.748	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002511+203822	41	20.430	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002549+040903	32	22.053	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002554+083719	139	18.189	1	0.81417	0.81417	0.000	0.000	0.000	0.000	
GB6J002605+354915	40	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002641+350819	463	19.710	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002700+283015	85	21.286	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002705+093001	179	18.580	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002715+224153	299	16.374	1	1.11900	0.00000	0.000	0.000	0.000	0.000	
GB6J002718+265347	30	20.293	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002726+260702	54	19.904	4	0.36000	0.36445	0.000	0.000	0.000	0.000	
GB6J002739+092952	30	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002747+015152	42	22.148	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002802+244825	38	19.376	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002812+141916	36	20.482	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002819+154957	32	18.753	1	1.15657	1.15657	8.791	0.192	-0.589	0.000	
GB6J002820+192842	33	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002829+200017	309	20.063	1	1.55170	1.55170	0.000	0.000	0.000	0.000	
GB6J002830+170738	46	19.338	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002833+240803	99	19.510	6	0.37300	0.00000	0.000	0.000	0.000	0.000	
GB6J002838+003551	57	19.605	1	0.68700	0.00000	0.000	0.000	0.000	0.000	
GB6J002845+075807	203	22.125	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002852+082815	58	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002853+355039	35	19.338	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002903+050931	377	18.529	1	1.63300	0.00000	0.000	0.000	0.000	0.000	
GB6J002912+055410	47	19.621	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002913+345634	1182	20.981	4	0.51661	0.51661	0.000	0.000	0.000	0.000	
GB6J002915+224304	38	19.207	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002925+245606	53	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002933+324448	181	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J002945+055443	330	18.935	1	1.31400	0.00000	0.000	0.000	0.000	0.000	
GB6J002951+140205	84	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003011+050700	36	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003011+222815	89	20.693	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003013+055530	127	19.220	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003017+002354	50	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003019+380343	54	18.670	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003020+341556	52	21.066	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003036+170459	50	21.367	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003126+150729	93	20.063	1	4.29027	4.29027	8.576	0.633	0.358	8.576	
GB6J003200+031059	47	22.366	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003207+243917	37	22.467	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003210+054757	62	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003217+111756	48	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003232+373114	129	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003245+275856	36	20.761	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003256+145621	51	19.934	1	2.52118	2.52118	0.000	0.000	0.000	0.000	
GB6J003257+050944	87	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003312+033546	64	19.715	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003320+135420	58	21.480	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003345+360044	54	18.650	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003350+401359	49	19.627	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003401+390023	85	21.958	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003417+212637	222	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003421+034809	81	19.464	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003437+200755	47	18.599	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
