7816	5.874
7819	6.376
7822	4.66
7824	5.1129999999999995
7827	5.059
7830	4.942
7833	4.425
7836	2.452
7839	6.5169999999999995
7842	5.55
7845	3.06
7848	3.21
7851	5.771000000000001
7854	5.707
7857	6.088
7860	3.172
7862	4.618
7865	4.718
7868	1.5
7871	5.595000000000001
7874	1.7610000000000001
7877	7.465
7880	5.033
7883	5.191
7886	2.669
7889	4.2299999999999995
7892	5.303
7895	2.9739999999999998
7898	6.992999999999999
7900	9.755
7903	4.747
7906	2.394
7909	4.0649999999999995
7912	4.726
7915	5.7
7918	7.163
7921	6.957
7924	2.822
7927	1.628
7930	4.847
7933	3.241
7936	5.308999999999999
7938	3.507
7941	-0.9851
7944	-1.4529999999999998
